식별번호,성별,나이,우편번호,가입기간,대출건수,문의건수,보유계좌수,연체금액,대출금액,예금잔액,적금잔액
24834919,2,58,06242,10,3,6,6,67,33,240,250
74102549,1,69,06512,13,6,10,1,0,173,21,158
10974072,1,45,46613,10,3,8,5,0,118,23,165
61104192,2,63,06716,12,3,8,5,79,33,69,153
47947847,2,46,54949,14,7,8,2,49,115,29,60
82829905,1,52,27173,11,4,5,6,77,33,20,30
56024046,2,64,51731,10,3,6,1,0,33,30,40
49000219,2,43,06180,11,3,5,2,0,33,20,30
14225674,1,57,52834,11,4,5,4,0,33,20,30
83031954,1,49,05242,15,6,9,2,0,45,47,184
28889930,1,41,18134,12,5,11,2,0,227,24,126
51852343,2,43,16542,11,4,7,6,0,93,207,236
93885038,2,51,50332,13,3,7,2,0,175,83,127
96039227,2,48,48050,12,5,10,1,0,219,23,227
88491142,2,37,05390,9,2,6,1,0,33,31,41
25377216,1,31,11695,13,5,8,3,0,93,69,128
11602433,2,32,18133,11,4,8,1,37,310,37,86
42197037,1,37,21091,10,3,6,1,23,33,199,209
43637759,2,29,39397,10,3,7,2,0,99,60,95
68890304,1,35,06515,10,3,9,6,0,261,34,165
30174191,2,42,28182,11,3,5,5,0,33,20,30
63658607,1,57,24232,11,4,9,7,0,105,25,231
29621614,2,56,06061,11,3,8,2,0,135,167,324
20628344,2,39,04522,14,5,9,2,0,265,37,203
71393261,2,39,53020,12,4,8,3,95,239,64,209
40484945,2,27,16969,14,6,8,1,121,144,21,82
97037462,2,41,32800,17,8,9,1,0,533,80,210
90974554,1,62,05257,10,3,9,9,0,68,30,331
41839398,2,59,39049,17,5,5,1,0,33,20,30
31615458,2,39,10495,10,3,5,3,0,33,20,30
43534749,2,51,52754,10,3,9,14,0,181,93,276
92427670,1,31,42620,11,3,8,1,53,139,63,109
28006302,2,45,11174,13,6,7,1,0,76,32,68
41042971,2,65,13437,11,3,8,2,0,80,200,355
38198994,2,57,42732,9,2,5,1,0,33,20,30
67290422,2,73,58512,11,4,5,2,49,33,20,30
25666844,1,31,21453,10,3,11,4,0,178,28,119
43257162,2,42,04732,13,5,11,1,0,327,29,214
79668168,2,34,13466,11,4,10,3,47,192,21,139
23929344,1,46,52828,11,3,7,1,53,69,276,295
57282905,2,78,37904,11,3,5,5,0,33,20,30
92132230,1,40,13143,10,3,11,3,41,93,55,188
85121774,2,43,61171,10,3,8,3,37,186,72,254
76398293,1,61,01453,14,7,10,2,0,165,33,139
39748458,1,55,37275,13,5,8,1,0,153,52,74
44290055,1,43,41447,12,4,11,6,179,165,24,264
78991014,2,57,46221,12,5,12,1,0,259,23,197
94871063,2,48,21562,10,3,9,4,0,187,26,196
99288276,2,48,02860,10,3,8,11,0,128,29,273
91658685,2,26,14327,11,3,6,2,0,33,51,61
57696947,2,52,35396,9,2,6,1,0,33,52,62
88117366,2,77,25551,10,3,7,4,0,33,72,82
40228661,2,67,52060,16,3,5,3,0,33,20,30
60275158,2,52,38817,11,4,5,4,0,33,20,30
93716074,2,37,06164,10,3,12,3,35,188,29,110
87618312,1,46,54836,12,5,10,1,61,45,24,146
81233875,2,52,59041,11,4,5,5,0,33,20,30
36908139,2,25,48775,11,4,6,1,0,33,23,33
56363563,2,37,12014,10,3,9,3,0,46,37,151
61437631,2,56,35241,10,3,6,5,0,33,110,120
40441014,2,53,46230,10,3,9,1,23,36,21,79
17231170,2,57,57922,15,5,8,2,109,75,76,280
91771971,2,49,04793,12,4,7,1,0,171,126,204
18697784,1,40,10413,16,9,9,1,0,251,77,252
63450122,2,41,16953,11,4,7,1,73,33,102,118
20388239,1,28,46702,9,2,6,1,0,33,26,36
62333976,2,54,38622,10,3,7,23,0,49,181,203
27505860,2,41,28397,10,3,5,2,31,33,20,30
84909415,2,35,13951,11,4,7,9,119,33,122,144
93605193,1,32,18302,14,6,8,1,109,123,46,137
49021710,2,69,41424,10,3,8,6,0,116,79,183
73143368,1,36,48079,14,6,7,1,31,137,23,120
87359638,2,69,03014,11,3,6,4,0,33,419,429
63097893,1,46,42808,9,2,5,1,0,33,20,30
64272050,2,70,12014,13,6,8,2,0,184,27,201
10852767,2,58,16261,10,3,7,7,77,62,75,86
74837363,2,60,38856,11,4,11,4,0,104,43,225
22637266,2,69,39523,10,3,8,2,0,126,70,118
69135833,1,71,55540,11,4,5,1,0,33,20,30
92107903,2,48,17757,13,3,9,5,113,203,29,205
88385151,2,74,37214,10,3,6,1,0,33,278,288
42983071,2,62,38888,12,3,5,3,77,33,20,30
88442365,2,49,47735,10,3,7,1,23,134,24,136
99293042,2,61,51393,10,3,6,6,0,33,300,310
18892517,2,48,04534,15,8,5,1,0,33,20,30
50661043,2,62,16056,11,3,9,1,35,164,51,277
29006944,2,44,62247,11,4,8,4,0,126,22,158
34329543,2,52,36614,11,4,9,2,0,255,26,286
77271576,2,53,10408,14,7,11,1,155,194,37,263
16828177,1,72,40029,11,4,6,3,0,33,105,115
24134763,2,50,07331,10,3,9,21,0,234,29,306
37642916,1,61,21549,9,2,7,1,0,70,22,202
74848855,2,64,10895,13,5,7,1,0,73,70,213
93776868,2,84,27173,13,5,6,2,0,33,72,82
67737405,2,37,14420,10,3,8,6,71,495,21,90
62557442,1,35,16039,15,7,10,3,71,67,60,176
71953050,2,59,13313,10,3,8,8,0,112,67,118
33397953,1,33,15539,11,4,9,3,0,113,37,137
52291046,1,59,54931,10,3,6,1,0,33,21,31
54912428,2,37,46976,11,3,9,1,0,139,35,141
94465263,2,40,58696,13,5,6,5,67,33,204,214
34143883,2,38,38618,10,3,8,1,0,185,33,186
74406195,1,68,44912,11,3,10,7,0,129,97,246
41267974,2,89,16262,10,3,5,2,0,33,20,30
72962628,2,37,28120,13,6,9,3,53,198,52,148
81223769,2,40,33154,15,7,10,1,53,328,68,164
16152435,2,54,03152,12,4,8,5,0,218,68,219
30256309,1,68,21542,11,3,6,3,0,33,167,177
73287615,2,38,03198,13,4,8,1,0,278,79,152
28796125,2,47,11174,18,9,8,1,77,363,75,115
59364691,2,56,14555,18,8,9,1,0,187,42,95
52440842,2,70,24410,12,3,5,3,0,33,20,30
44719051,2,68,12256,13,5,8,2,89,126,73,182
45019330,1,36,25538,9,2,8,1,0,62,52,90
59414321,2,47,08768,10,3,6,13,143,33,249,259
49123239,2,47,18455,14,6,10,1,47,901,45,259
38913433,1,35,10386,11,4,10,2,47,866,96,209
59968559,2,51,06373,11,4,7,2,29,120,143,372
22749052,1,58,02480,9,2,6,1,0,33,34,44
10393622,2,45,01837,13,5,6,1,0,33,100,110
59541268,2,38,29149,13,6,7,2,67,136,115,156
74045328,2,48,16677,9,2,6,1,0,33,149,159
72688843,2,50,42832,14,6,12,1,125,192,30,293
71495281,1,47,32231,12,4,11,1,101,395,112,319
53076824,2,55,59674,10,3,8,3,0,516,67,167
59105101,1,38,24527,10,3,8,3,0,51,59,96
44027232,2,43,13595,12,5,9,2,41,234,32,188
96395249,2,48,13606,10,3,7,1,0,470,100,136
35594849,1,44,12232,12,3,14,1,0,261,26,251
59005550,2,62,03330,10,3,8,7,83,364,99,444
12471988,1,34,13218,11,4,7,4,0,115,118,192
60164722,2,51,08027,10,3,9,2,0,33,24,87
41637067,1,33,21565,10,3,6,2,31,33,55,65
74051496,2,42,22223,10,3,8,2,31,156,30,224
58663491,2,41,48037,9,2,10,1,0,169,57,182
39324087,1,48,46984,10,3,16,4,0,809,24,216
79258940,1,35,51677,12,5,10,2,0,319,41,144
79511371,2,43,07291,10,3,6,10,0,33,128,138
28645925,2,38,11918,11,4,11,1,0,176,32,94
91033608,2,48,39887,13,6,8,1,0,127,55,284
88934266,1,55,13400,11,4,9,1,0,80,67,125
31018017,2,30,16692,12,4,8,1,0,124,30,75
25357054,1,51,47250,15,6,8,1,0,33,53,162
93583787,2,40,03116,10,3,6,1,23,33,125,135
19956481,1,47,13618,11,4,10,5,0,1070,77,286
42384591,2,59,27629,12,3,7,4,0,48,44,110
89367274,2,38,21574,11,4,8,1,0,199,22,149
80900248,2,45,35234,13,6,13,1,95,190,24,244
23914046,2,85,42760,10,3,5,2,0,33,20,30
75661002,2,52,35233,10,3,9,16,0,294,37,309
13961622,2,45,07247,10,3,9,1,0,896,21,140
45118366,2,24,61709,11,4,8,1,0,808,24,43
97175921,1,48,37737,11,4,9,1,0,124,28,164
18922346,1,52,07291,12,4,11,1,43,230,22,278
43567635,1,52,15040,11,3,10,4,0,257,38,218
59417692,1,61,50611,10,3,7,2,0,107,45,197
21542288,2,50,11044,13,3,8,1,0,82,69,196
83104079,1,31,05505,10,3,8,3,0,201,80,128
92082031,2,57,26116,10,3,7,1,0,75,66,106
21450924,2,62,52684,10,3,7,7,0,271,50,163
83974929,2,54,12786,10,3,9,1,23,34,27,62
31033398,2,57,52681,10,3,7,6,0,33,57,136
99753683,2,30,54903,11,3,7,1,0,125,30,95
53471324,2,66,04529,10,3,11,7,0,333,53,226
44450602,1,76,21574,11,4,6,4,0,33,193,203
29792741,2,34,06046,11,4,7,2,59,97,25,58
14931329,1,64,13586,12,5,8,2,0,324,21,116
63735468,2,33,04371,10,3,5,4,47,33,20,30
37776177,1,32,04964,9,2,5,1,0,33,20,30
58971960,2,35,58249,13,4,7,1,107,342,29,106
15781430,2,75,36219,10,3,7,1,67,64,85,207
95398262,2,39,53252,10,3,9,3,0,47,54,184
81685981,2,44,41249,12,4,11,7,109,304,26,161
14874589,2,60,05259,13,6,10,1,73,51,34,134
51367721,2,48,21997,13,6,10,2,67,114,49,203
17020200,1,47,51316,10,3,5,3,0,33,20,30
68443457,2,32,30130,13,4,7,3,49,140,93,106
57038093,2,32,21653,9,2,6,1,0,33,72,82
64030024,2,36,51444,11,4,9,2,0,197,24,183
75095934,2,39,59688,15,8,7,1,0,240,28,38
35641277,1,71,12522,10,3,6,2,31,33,46,56
68641791,1,32,04997,9,2,6,1,0,33,102,112
96863571,1,45,44946,11,4,8,1,0,564,26,120
44974216,1,63,05411,10,3,7,1,0,149,61,137
31728182,1,36,07715,9,2,9,1,0,74,21,73
96833840,2,62,48957,10,3,9,12,0,106,26,207
37892176,2,43,62276,12,3,7,3,155,74,46,232
51296750,1,47,16943,11,4,6,2,35,33,155,165
58128109,1,57,21361,12,4,7,2,0,34,164,192
65911229,1,34,50629,9,2,7,1,0,38,24,109
79939039,2,37,38457,10,3,9,2,0,175,56,139
61459991,2,48,41829,10,3,9,12,0,109,24,266
62970777,2,44,31114,14,5,8,1,0,287,81,122
38366047,1,28,51167,9,2,6,1,0,33,52,62
42466297,2,30,31982,11,3,8,1,31,106,31,82
34485468,2,55,10325,11,3,9,1,0,378,85,334
21832928,2,36,04370,9,2,8,1,0,97,30,132
84885643,2,42,15431,10,3,9,4,0,48,55,246
86731122,2,46,42440,10,3,9,6,67,238,64,175
62594491,2,34,31181,11,4,9,3,0,255,53,132
15539706,1,42,04527,12,5,13,1,0,999,21,228
34250982,2,34,51663,15,5,10,1,0,1322,29,110
20906382,1,27,10510,9,2,6,1,0,33,51,61
37747830,2,51,13484,12,4,8,2,0,446,33,291
55476353,2,37,48242,9,2,7,1,0,79,25,95
91458772,2,69,31414,10,3,8,1,0,201,43,145
67015413,1,53,30121,11,4,7,3,0,64,137,198
91870089,1,37,03335,10,3,9,2,0,143,26,89
88929664,2,46,42737,10,3,6,5,61,33,59,69
60914146,2,43,15040,11,3,7,3,43,226,21,188
74883475,2,53,41926,12,3,7,1,0,33,28,42
13730057,2,44,46525,11,4,8,1,0,113,21,164
77848377,2,50,27446,11,4,8,6,0,150,24,129
13188620,2,53,11328,13,3,6,1,0,33,84,94
27790914,2,45,04520,15,8,7,1,121,74,57,259
24576087,2,41,42642,11,4,11,1,0,560,32,256
68257817,2,28,03736,11,4,12,1,43,93,28,76
90642932,2,50,57147,10,3,7,5,0,212,48,58
75682848,2,82,26442,12,4,8,2,0,101,61,215
61442400,2,54,37662,11,3,7,14,149,3368,71,187
89543593,2,39,21972,11,3,8,1,0,165,33,137
70740389,2,41,48078,15,6,7,1,0,327,59,150
74142307,2,45,54129,12,5,11,1,0,171,21,239
37294559,1,52,12102,11,3,5,5,0,33,20,30
74893549,2,38,26428,12,4,6,1,0,33,149,159
50341116,2,34,42824,12,4,9,1,0,218,29,153
39040159,2,69,52043,11,3,5,1,0,33,20,30
74983505,2,40,52521,12,5,7,2,67,167,57,136
17175343,2,66,33368,14,4,7,1,73,47,107,197
88232410,2,52,21926,10,3,8,1,0,47,30,49
56981399,2,31,03330,10,3,7,3,0,203,24,49
42396345,1,47,61040,11,4,10,4,0,259,27,223
98973838,2,37,11445,11,3,7,4,0,46,83,127
90624408,2,39,38095,12,5,8,1,0,262,60,138
35874250,1,52,17027,11,3,6,1,61,33,53,63
88797012,2,31,16977,10,3,6,1,0,33,58,68
61645317,2,32,47180,13,5,9,2,0,344,32,115
74884970,1,31,05557,9,2,8,1,0,144,51,84
11343297,2,37,14704,16,7,8,1,71,130,21,200
13147525,2,54,59514,10,3,5,2,0,33,20,30
69549201,2,29,46948,11,4,5,2,0,33,20,30
65131505,2,29,06258,10,3,6,2,0,33,23,33
34840455,1,46,53253,11,4,6,2,0,33,38,48
94263496,2,45,47190,15,6,7,2,0,134,193,236
61748781,2,42,10306,10,3,7,7,83,72,120,246
46373620,1,24,39367,13,6,6,1,73,33,28,38
90952047,2,30,38090,10,3,5,3,35,33,20,30
30526892,2,45,10083,12,4,12,1,0,284,22,284
11354994,2,47,03116,11,4,8,1,47,56,34,210
21732487,1,36,15240,12,4,9,1,0,340,58,214
75831816,2,65,27113,10,3,6,1,67,33,68,78
29306147,1,28,27172,9,2,5,1,0,33,20,30
56859954,2,54,47250,15,8,12,1,61,103,23,271
38796905,2,70,52340,10,3,7,2,31,62,64,192
14814719,2,44,35208,10,3,9,2,73,289,31,274
28205733,2,35,04534,17,7,8,2,0,33,125,206
29089867,1,33,46725,11,4,10,2,0,80,27,163
92093581,2,60,01607,16,7,10,1,0,713,80,296
77490904,2,63,01607,15,6,12,1,0,581,28,304
46416170,2,55,24617,11,3,10,1,0,354,33,284
23091741,2,56,17894,10,3,7,7,0,92,79,230
73707185,2,50,14604,13,6,12,1,59,302,31,269
56054323,1,32,03187,10,3,10,3,0,223,26,110
42167778,1,32,48744,18,9,7,2,0,289,92,111
51758005,1,46,12066,11,4,8,1,0,33,49,98
73634441,2,37,12927,11,4,8,3,0,133,91,134
29950610,2,46,10381,11,3,8,7,0,114,32,136
86196777,2,34,07330,11,4,8,2,0,185,32,116
73381818,2,40,03198,10,3,8,3,35,71,91,214
22530765,1,36,51319,10,3,7,1,0,99,53,78
69104346,2,49,17774,14,4,11,1,0,162,56,193
72448409,2,64,18477,9,2,7,1,0,75,35,67
27912539,1,35,16585,9,2,6,1,0,33,70,80
61207650,2,45,16349,11,3,10,3,103,285,30,270
56910882,1,27,04351,11,4,8,1,91,98,21,54
84611839,2,60,57312,11,4,9,2,0,85,22,222
56491188,2,43,16490,12,5,9,1,127,33,27,137
37181225,1,57,16488,13,4,9,2,77,83,87,226
71801481,2,53,21402,10,3,6,3,0,33,50,60
88759801,2,51,50603,12,5,7,3,0,154,127,257
73288174,2,43,42984,11,4,7,6,119,140,61,154
48592939,2,50,36759,18,9,13,1,0,187,64,285
42446774,2,34,07227,11,4,10,1,55,88,24,125
52651816,1,43,22223,14,7,10,2,53,162,66,191
18986228,2,47,16334,11,3,9,2,0,217,68,207
65378082,1,52,10874,12,5,7,1,113,104,72,280
41348650,2,34,04513,9,2,9,1,0,224,57,126
91180905,1,68,01666,10,3,5,6,0,33,20,30
63781296,1,56,04723,13,5,7,1,0,292,45,66
96207991,2,37,13835,10,3,9,4,53,239,26,148
95197547,2,75,10948,11,4,7,1,0,111,67,281
37313688,1,76,12206,10,3,7,6,0,82,107,191
29625658,2,54,04364,10,3,6,2,0,33,74,84
87911112,1,45,24631,16,7,9,1,0,389,58,206
65231223,2,61,14948,10,3,5,2,0,33,20,30
43088671,2,38,39390,12,5,7,3,0,95,40,150
88135792,1,48,52616,10,3,6,6,0,33,41,51
43111975,1,40,28348,11,4,7,3,0,201,119,138
49460482,1,43,03368,10,3,8,2,43,184,43,93
21794767,2,40,54654,10,3,7,2,29,269,46,83
15042530,2,52,17369,11,4,10,6,0,104,26,289
84955338,2,49,26484,14,4,8,3,0,137,24,142
74760450,2,74,15855,11,4,6,3,0,33,44,54
68048659,2,36,27152,10,3,6,6,0,33,72,82
32359522,2,45,11013,11,3,9,1,0,90,43,205
17567466,2,42,25503,14,6,10,1,0,237,32,247
13570857,2,44,04723,11,4,10,3,0,412,29,221
82763718,2,56,08629,13,4,8,1,67,214,48,232
29718196,2,36,13595,10,3,8,3,0,888,86,182
22988438,2,42,13568,13,4,9,4,0,174,156,208
67160155,2,53,57967,10,3,10,27,0,127,90,279
19252488,2,39,22784,9,2,7,1,0,88,42,122
17035743,1,50,05100,13,5,11,1,0,249,71,268
61469224,2,53,23054,11,4,5,6,0,33,20,30
40665439,1,46,22777,11,3,7,3,0,79,88,121
56170185,2,36,44946,10,3,10,1,0,279,42,151
84057701,2,37,51522,15,8,7,1,0,111,115,159
14422476,2,66,11636,12,3,6,4,0,33,94,104
12048139,1,59,62354,10,3,6,2,0,33,52,62
40728127,2,30,07917,9,2,7,1,0,33,32,49
96988773,1,44,42914,15,8,7,1,0,79,89,129
78266660,1,36,08011,10,3,10,1,0,68,33,132
46155285,2,37,03035,12,5,9,1,91,155,27,139
25713457,1,40,51744,10,3,9,6,0,400,60,210
12903656,2,45,36315,10,3,5,2,0,33,20,30
33176796,2,32,47011,13,6,10,1,103,310,24,94
38815597,1,56,63098,9,2,7,1,0,44,65,128
42195644,2,58,24353,11,4,7,3,0,152,180,271
50701507,1,51,27386,14,5,7,1,0,164,37,112
96785206,2,44,51430,12,5,8,1,0,33,52,166
22784454,2,47,52791,9,2,6,1,0,33,118,128
98724467,2,38,31129,11,4,8,2,61,550,30,191
78899079,2,64,52350,11,4,7,4,0,56,26,214
89296634,2,29,11694,9,2,5,1,0,33,20,30
55612135,2,40,28940,11,3,7,6,0,272,21,82
80585471,2,58,28348,14,6,8,2,61,33,112,129
31957509,1,45,12554,12,4,7,1,0,330,221,238
81573834,1,53,34077,10,3,10,4,0,141,68,206
70289933,2,52,10494,17,8,10,1,0,470,26,287
55499785,2,58,14033,11,4,7,1,0,33,30,50
87194260,2,58,05242,12,5,7,1,0,139,86,154
62683488,2,61,02073,11,3,9,5,0,223,146,330
76052664,2,45,54079,12,4,9,1,0,80,30,198
88725235,1,33,08375,15,7,11,1,133,257,25,167
43089579,2,55,01175,10,3,5,6,0,33,20,30
79257236,1,49,55763,11,4,9,1,67,186,21,165
58966483,2,76,17118,11,3,6,3,55,33,109,119
70735605,1,53,21594,10,3,10,6,0,133,95,200
67164807,2,54,13524,13,6,13,1,0,345,21,270
58615058,1,35,06181,10,3,7,3,0,49,84,129
95011290,1,59,22785,11,4,6,1,0,33,95,105
81677427,1,35,05519,14,6,8,1,55,48,61,101
93266505,2,44,34086,11,3,11,7,0,543,33,146
40261832,1,75,16311,15,8,8,2,0,33,50,61
50135244,2,54,21344,16,8,12,1,41,106,21,190
86595398,1,45,33209,12,4,9,3,67,197,86,276
37823451,1,55,51424,10,3,7,5,55,109,30,88
59334593,1,33,21389,9,2,8,1,0,187,23,132
52072173,1,52,31161,10,3,7,5,55,115,77,211
30557396,2,53,06150,10,3,9,1,23,68,25,194
70144873,2,38,44043,13,6,9,1,0,294,71,139
57954989,2,52,37783,11,4,7,4,0,138,84,279
97390559,1,63,11492,9,2,6,1,0,33,150,160
37714309,2,51,26052,10,3,8,5,55,121,111,253
88810125,2,28,15434,10,3,5,11,121,33,20,30
96110339,1,49,46525,10,3,9,4,0,330,41,230
25254368,2,30,52045,10,3,8,1,0,63,50,133
92825195,2,48,21384,13,5,7,1,0,250,33,104
40377473,1,54,04376,18,4,7,1,0,333,120,410
89834087,1,57,63123,10,3,8,5,55,38,115,197
32117706,2,37,06099,12,5,7,2,0,191,122,148
37239538,1,42,32435,14,7,8,2,53,170,103,159
85857427,2,55,13586,14,7,8,3,143,341,57,299
88433867,1,60,42209,10,3,10,8,0,166,31,242
21296876,2,58,36621,10,3,5,1,0,33,20,30
17645072,2,41,03708,10,3,8,2,0,286,22,214
93592900,2,44,59028,15,4,6,2,0,33,80,90
78537798,1,33,59736,10,3,8,3,0,47,32,128
13571336,2,35,12150,11,4,9,2,83,114,64,139
90450962,2,51,22785,13,5,8,4,0,217,52,213
33459366,2,58,61925,11,3,12,2,0,177,22,182
80026562,1,56,25543,15,6,8,1,85,178,70,169
77081998,2,25,39397,12,5,7,1,0,502,22,40
43839356,2,41,41518,13,6,8,1,0,147,82,155
72444061,1,67,42792,10,3,8,6,0,67,122,274
92216198,1,55,25522,10,3,7,2,0,134,146,167
28073065,1,51,06296,10,3,8,8,0,175,150,235
92730161,2,55,08375,11,3,8,4,0,152,77,313
73134092,2,34,35262,10,3,7,5,0,60,65,79
54883437,2,33,61052,10,3,6,1,0,33,60,70
90392019,2,60,52610,13,3,10,4,199,90,23,141
71578051,2,52,27388,13,5,8,1,101,1000,22,240
48924333,2,71,08271,10,3,7,2,0,90,27,210
13962313,2,49,44012,12,5,9,2,0,33,27,60
13580596,1,46,15829,14,5,10,2,0,428,122,205
93650195,2,42,54572,12,4,9,1,0,239,55,169
84620342,1,49,05719,10,3,7,17,0,146,148,173
17161110,2,54,24387,11,3,6,3,0,33,191,201
93948946,2,29,06258,10,3,7,2,0,102,55,122
42722468,2,29,13618,11,4,7,2,127,164,22,58
19874321,1,87,02103,10,3,5,7,77,33,20,30
74680081,2,49,51523,10,3,7,4,53,33,22,63
29879532,2,62,17595,13,3,6,1,77,33,178,188
58807225,1,65,34839,10,3,8,1,0,695,30,70
89139806,2,40,22348,11,4,7,1,0,171,60,160
27406360,2,47,06133,11,4,11,2,31,144,28,222
75338060,2,38,16024,13,6,8,2,0,138,52,151
11541741,2,54,58263,10,3,9,3,0,96,75,172
75265871,2,46,10850,12,4,11,2,0,72,22,196
24204136,1,49,21562,10,3,8,2,0,281,68,198
42298562,2,32,49045,11,4,11,2,47,211,21,95
71211628,2,58,56109,11,3,5,1,0,33,20,30
23005612,2,60,12256,16,8,8,1,125,87,77,277
48665360,2,37,54140,11,4,8,1,0,178,30,130
18657068,2,50,18433,10,3,9,2,41,310,71,135
14105140,2,60,27196,10,3,8,5,0,67,178,249
46496308,2,45,61475,12,4,11,1,0,522,26,146
10839440,2,55,10387,11,4,9,1,0,573,22,324
36847227,2,68,58908,12,3,5,1,151,33,20,30
73459436,2,41,32231,10,3,8,3,43,123,49,85
40488038,1,46,02860,10,3,9,3,37,414,57,285
67483922,2,45,14995,10,3,9,3,0,228,24,237
35133278,2,62,54391,16,3,6,2,0,33,65,75
65424979,2,43,48516,11,3,12,1,0,297,24,269
21825108,1,37,04513,10,3,8,11,121,33,192,225
13388657,2,49,14711,13,6,8,2,0,281,100,209
21543680,2,62,16488,12,4,9,1,55,104,78,201
36800156,2,40,44241,13,5,9,1,0,78,29,161
85411147,2,64,41975,10,3,8,7,0,134,128,262
92340379,2,58,10895,11,4,6,3,67,100,90,100
90414318,2,34,31154,12,4,8,2,0,286,34,130
62870746,2,70,03460,12,4,9,1,0,287,34,368
59039411,1,47,41950,11,4,11,4,0,160,30,234
83629355,2,60,16056,10,3,8,4,0,83,47,153
93130745,2,66,10929,10,3,6,5,61,33,70,80
45515933,2,57,04533,10,3,7,4,0,297,178,297
90108095,2,40,06578,16,7,8,1,47,95,73,115
33182585,2,48,48050,11,3,9,2,0,88,25,254
70878408,1,33,58616,9,2,8,1,0,138,47,102
73057279,1,29,03306,12,4,5,8,0,33,20,30
40245273,2,59,21543,11,4,8,1,0,384,156,299
85627279,1,42,16351,16,7,10,1,0,182,68,155
13052488,2,53,17811,11,4,8,1,0,323,22,197
84651090,2,51,03708,18,9,11,1,0,227,24,266
67398688,1,27,13561,13,6,7,1,97,83,35,63
97283255,2,39,13522,10,3,7,10,0,81,39,59
10102162,2,50,06959,11,4,7,3,115,33,114,181
78651141,2,62,10325,14,7,9,1,0,211,25,250
75537323,1,39,39613,14,7,11,1,0,659,55,86
63477282,2,30,44780,11,4,8,1,0,285,21,115
63836595,2,64,52629,11,4,6,2,0,33,27,37
95744673,1,68,15645,12,3,6,1,0,33,79,89
10288491,1,27,31163,10,3,8,1,0,124,44,100
38271635,1,35,08011,10,3,5,6,67,33,20,30
47009359,2,58,06265,11,4,8,1,0,241,35,362
15643905,2,74,02073,11,3,6,4,0,33,122,132
10276789,2,53,16489,10,3,7,5,55,136,106,142
98566787,2,52,63172,11,4,5,11,161,33,20,30
45590317,2,49,41950,10,3,10,3,0,126,53,250
51520002,1,55,06945,10,3,9,4,0,1180,50,401
92649767,2,36,06672,10,3,9,3,0,44,44,72
56909449,2,31,58688,13,5,12,1,0,413,24,107
72122825,2,46,42713,10,3,7,3,0,110,36,86
40211469,2,47,16851,10,3,6,11,119,33,196,206
73148977,2,62,08064,10,3,10,4,0,136,21,221
94701994,1,50,31129,12,5,10,3,0,158,39,179
88473842,2,38,37737,13,6,7,1,0,275,67,186
84964871,1,38,17581,13,4,8,1,0,734,53,200
29423035,2,35,51711,10,3,8,4,0,65,31,119
40780788,1,51,43017,9,2,6,1,0,33,46,56
26099185,1,88,25254,10,3,5,3,41,33,20,30
23955529,2,40,05816,11,4,8,1,0,246,34,88
46236438,2,34,04534,14,6,7,1,0,315,65,132
73781187,2,63,03170,11,3,8,2,0,338,74,209
31691562,1,56,32547,11,4,6,2,0,33,27,37
98589586,2,46,55081,10,3,7,15,0,75,106,179
30162618,2,60,06764,10,3,5,1,0,33,20,30
46379915,2,37,07635,13,6,7,2,55,122,122,193
72429804,1,62,34907,9,2,8,1,0,33,25,110
98143540,1,58,10401,13,6,12,1,0,412,32,277
69799667,2,34,16681,10,3,9,2,0,194,81,183
34801451,2,43,01762,10,3,6,3,35,33,187,197
73074598,2,55,10929,14,5,7,2,0,131,52,185
36312582,1,75,06979,10,3,8,5,55,128,180,309
76796855,1,69,16898,11,4,6,4,0,33,267,277
11698976,2,57,39887,12,4,7,2,0,64,174,196
12479105,2,64,38855,19,4,6,1,0,33,190,200
38238814,1,46,16404,10,3,11,2,0,158,28,326
26385444,2,36,51430,12,5,8,1,43,151,60,200
51358126,2,58,63000,10,3,5,17,0,33,20,30
12488904,2,44,10386,11,4,7,13,0,49,58,166
89430903,2,53,08208,11,4,10,2,0,468,52,260
82565327,2,61,21999,11,4,7,2,0,136,69,146
83958299,2,61,51356,10,3,9,6,73,176,112,379
78610838,2,54,07603,11,4,8,2,31,836,27,75
59893053,1,46,07567,14,6,7,1,0,281,237,280
55002204,1,49,26442,13,6,10,2,0,282,22,130
77448268,2,39,36664,11,4,6,2,29,33,113,123
51586461,1,50,61171,15,8,11,3,0,42,55,95
23733617,2,40,07573,14,6,8,1,41,864,41,178
87171078,2,54,31512,13,5,9,1,73,231,81,215
91677635,2,48,54601,11,4,10,2,0,173,29,84
58574328,2,47,51454,10,3,6,2,25,33,25,35
79371014,2,36,06771,12,4,8,3,0,318,89,202
72837143,1,69,53212,10,3,5,19,0,33,20,30
45316457,2,76,01413,10,3,8,4,0,137,52,195
26323126,2,48,08334,11,4,9,1,0,141,22,151
76328525,2,37,61171,10,3,7,2,0,142,21,44
79254262,1,40,10523,10,3,9,2,29,161,37,174
42934308,2,40,04534,14,6,7,2,53,33,67,78
92150693,2,48,54177,11,4,7,5,103,265,97,186
27395125,1,72,08264,12,3,6,1,59,33,88,98
28390676,2,56,42122,10,3,8,10,0,101,113,253
64175768,2,71,07552,10,3,8,6,65,44,56,178
69305957,2,38,05030,12,4,11,2,0,343,27,143
51476466,2,49,63169,14,5,14,3,121,254,21,283
